mean_review_score_parameters,ratio,days_since_host,cooking basics,dishes and silverware,essentials,hair dryer,hangers,hot water,kitchen,refrigerator,smoke alarm,wifi,host_response_time,room_type,host_has_profile_pic,host_is_superhost,host_identity_verified,has_availability,instant_bookable,price,neighbourhood_cleansed,host_response_rate,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,beds,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,reviews_per_month,bathrooms
4.833333333333333,1.0,2815.0,1,1,1,1,0,1,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,615.0,Ville-Marie,1.0,1.0,1.0,45.49706571935019,-73.5759559259188,2.0,1.0,3.0,365.0,0.0,135.0,1.0,1.0,1.0
4.666666666666667,0.0,1733.0,1,1,1,1,1,0,1,0,1,1,within an hour,Private room,True,False,True,True,True,215.0,Le Plateau-Mont-Royal,1.0,1.0,9.0,45.51565,-73.56967,2.0,2.0,1.0,365.0,0.0,131.0,1.0,0.05,1.0
4.819999999999999,0.0,984.0,1,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,171.0,Le Sud-Ouest,0.9,1.0,50.0,45.46979,-73.59408,3.0,1.0,1.0,365.0,18.0,168.0,0.0,1.13,1.0
4.819999999999999,0.0,421.0,1,1,1,1,1,1,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,225.0,Ville-Marie,0.96,1.0,6.0,45.49237,-73.57861,12.0,4.0,1.0,365.0,16.0,59.0,0.0,1.13,1.0
4.791666666666667,0.0,2028.0,1,1,1,1,1,0,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,95.0,Ville-Marie,0.96,0.84,117.0,45.5113,-73.56144,2.0,1.0,31.0,1125.0,1.0,277.0,12.0,0.51,1.0
3.785,7.0,810.0,0,1,1,1,1,1,1,0,0,1,within a day,Entire home/apt,True,False,True,True,False,55.0,Ville-Marie,0.69,0.86,13.0,45.49289690000001,-73.57537769999999,2.0,1.0,7.0,365.0,2.0,84.0,7.0,1.0,1.0
4.138333333333333,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,68.0,Ville-Marie,1.0,1.0,72.0,45.49781,-73.58217,4.0,1.0,32.0,1100.0,0.0,303.0,6.0,0.31,1.0
4.819999999999999,0.0,3274.0,0,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,411.0,Ville-Marie,1.0,0.96,48.0,45.5121,-73.56829,10.0,5.0,3.0,365.0,12.0,31.0,0.0,1.13,2.0
4.819999999999999,0.0,3095.0,1,1,1,0,0,0,1,1,0,1,within a few hours,Private room,True,True,True,True,False,40.0,Côte-des-Neiges-Notre-Dame-de-Grâce,1.0,0.91,10.0,45.49726099814927,-73.6373264127511,1.0,1.0,31.0,365.0,8.0,336.0,0.0,1.13,1.0
3.4450000000000003,6.0,984.0,1,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,151.0,Le Sud-Ouest,0.9,1.0,50.0,45.46947412961976,-73.59259661266411,2.0,1.0,1.0,365.0,23.0,145.0,6.0,1.38,1.0
4.819999999999999,0.0,337.0,1,1,0,0,0,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,977.0,Ville-Marie,0.98,0.99,34.0,45.4912139520246,-73.58183259538323,16.0,1.0,1.0,365.0,29.0,364.0,0.0,1.13,2.0
4.819999999999999,0.0,2765.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,269.0,Ahuntsic-Cartierville,1.0,1.0,2.0,45.55607828894622,-73.65502745537454,5.0,3.0,31.0,31.0,1.0,160.0,0.0,1.13,1.0
4.819999999999999,0.0,3710.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,300.0,Le Plateau-Mont-Royal,0.92,0.88,33.0,45.52471,-73.59826,2.0,1.0,31.0,365.0,15.0,243.0,0.0,1.13,1.0
4.953333333333333,0.0,3767.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,True,True,True,False,74.0,Verdun,1.0,1.0,2.0,45.46258,-73.5728,4.0,2.0,31.0,1125.0,0.0,184.0,7.0,0.38,1.0
4.819999999999999,0.0,3085.0,0,0,0,0,0,0,1,0,1,0,,Entire home/apt,True,False,True,True,True,115.0,Le Sud-Ouest,1.0,0.99,1.0,45.4805,-73.56513,4.0,2.0,180.0,365.0,30.0,365.0,0.0,1.13,1.0
4.819999999999999,0.0,287.0,1,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,133.0,Ville-Marie,0.97,1.0,15.0,45.501823135001885,-73.55537919587172,2.0,1.0,4.0,365.0,25.0,348.0,0.0,1.13,1.0
4.905,5.0,3542.0,1,1,1,1,1,1,1,1,1,0,within an hour,Private room,True,True,True,True,True,79.0,Mercier-Hochelaga-Maisonneuve,1.0,1.0,6.0,45.554,-73.55113,2.0,1.0,1.0,1125.0,6.0,290.0,158.0,1.95,1.0
4.819999999999999,0.0,406.0,0,0,0,0,0,0,1,0,1,1,within a few hours,Entire home/apt,False,False,True,True,False,79.0,Ville-Marie,1.0,1.0,5.0,45.50527,-73.56137,4.0,2.0,60.0,90.0,28.0,361.0,0.0,1.13,1.0
4.831666666666667,0.0,2784.0,1,1,1,1,1,0,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,65.0,Ville-Marie,1.0,1.0,72.0,45.49681,-73.58255,2.0,1.0,32.0,1124.0,9.0,344.0,15.0,0.25,1.0
4.948333333333333,23.0,3513.0,1,1,1,1,1,1,1,1,1,0,,Entire home/apt,True,True,True,True,True,373.0,Le Plateau-Mont-Royal,1.0,0.99,7.0,45.53023,-73.57338,6.0,3.0,2.0,365.0,0.0,0.0,71.0,5.74,2.0
4.819999999999999,0.0,2853.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,233.0,Ville-Marie,1.0,0.99,1.0,45.51263,-73.54932,6.0,3.0,120.0,1125.0,0.0,0.0,0.0,1.13,2.0
4.873333333333333,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,59.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,4.0,1.0,32.0,5000.0,30.0,223.0,13.0,0.2,1.0
4.786666666666666,0.0,2279.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,150.0,Le Plateau-Mont-Royal,1.0,0.84,2.0,45.51754,-73.56928,3.0,2.0,31.0,365.0,23.0,83.0,41.0,2.87,1.0
4.819999999999999,0.0,3274.0,0,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,173.0,Ville-Marie,1.0,0.96,48.0,45.4939,-73.58054,2.0,1.0,3.0,365.0,4.0,12.0,0.0,1.13,1.0
5.0,1.0,626.0,0,0,1,0,0,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,166.0,Le Plateau-Mont-Royal,0.99,0.99,10.0,45.52453,-73.58515,16.0,3.0,1.0,365.0,22.0,82.0,1.0,1.0,1.0
4.071666666666666,7.0,468.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,126.0,Ville-Marie,1.0,0.96,10.0,45.496676423771206,-73.5728589137855,2.0,2.0,2.0,365.0,16.0,341.0,7.0,2.88,1.0
4.363333333333333,0.0,1455.0,1,1,1,0,0,1,1,0,1,1,a few days or more,Entire home/apt,True,True,True,True,False,49.0,Ville-Marie,0.1,0.62,30.0,45.5149,-73.56485,2.0,1.0,60.0,1125.0,0.0,68.0,11.0,0.41,1.0
4.6,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,65.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,4.0,1.0,32.0,1124.0,25.0,360.0,10.0,0.18,1.0
4.758333333333333,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,67.0,Ville-Marie,1.0,1.0,72.0,45.49681,-73.58255,2.0,1.0,32.0,1100.0,9.0,344.0,20.0,0.31,1.0
4.528333333333333,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,85.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,4.0,1.0,32.0,1100.0,0.0,308.0,18.0,0.23,1.0
4.345,14.0,468.0,1,0,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,158.0,Ville-Marie,1.0,0.96,10.0,45.49271,-73.57458,6.0,3.0,3.0,365.0,23.0,200.0,14.0,1.64,1.0
4.819999999999999,0.0,1862.0,0,0,0,0,0,0,0,0,1,1,,Entire home/apt,True,False,True,True,False,49.0,Le Plateau-Mont-Royal,1.0,0.97,4.0,45.50786585234419,-73.57370565439204,1.0,1.0,31.0,365.0,18.0,35.0,0.0,1.13,1.0
3.6666666666666665,0.0,3710.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,135.0,Le Plateau-Mont-Royal,0.92,0.88,33.0,45.51296,-73.57092,4.0,2.0,31.0,1125.0,11.0,211.0,2.0,0.14,1.0
3.5,1.0,352.0,0,1,1,1,0,1,1,0,1,1,,Private room,True,True,True,True,False,105.0,Pierrefonds-Roxboro,1.0,0.99,8.0,45.471090474894375,-73.88086057824825,4.0,2.0,1.0,27.0,29.0,38.0,2.0,2.0,0.5
4.819999999999999,0.0,3361.0,1,1,1,1,1,1,1,1,1,1,within an hour,Private room,True,True,True,True,False,60.0,Le Sud-Ouest,1.0,1.0,17.0,45.45211,-73.59168,2.0,1.0,32.0,93.0,29.0,89.0,0.0,1.13,1.0
4.888333333333333,0.0,2462.0,1,0,0,0,0,1,1,0,1,1,,Entire home/apt,True,False,True,True,False,75.0,Pierrefonds-Roxboro,1.0,1.0,2.0,45.50892,-73.81036,2.0,1.0,31.0,1125.0,4.0,154.0,3.0,0.13,1.0
3.0,0.0,2028.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,199.0,Le Sud-Ouest,0.96,0.84,117.0,45.47817,-73.59114,6.0,3.0,31.0,1125.0,0.0,197.0,2.0,0.09,1.0
4.819999999999999,0.0,2028.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,145.0,Le Sud-Ouest,0.96,0.84,117.0,45.47780675983937,-73.5904572314747,6.0,3.0,31.0,1125.0,23.0,235.0,0.0,1.13,1.0
5.0,0.0,227.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,298.0,Ville-Marie,0.9,1.0,1.0,45.51101,-73.55182,5.0,2.0,7.0,365.0,21.0,325.0,1.0,0.64,1.0
4.666666666666667,0.0,3676.0,0,1,0,0,1,1,1,1,1,1,a few days or more,Entire home/apt,True,False,False,True,False,102.0,Ville-Marie,0.0,0.99,18.0,45.48923,-73.58458,2.0,1.0,180.0,1124.0,0.0,69.0,2.0,0.03,1.0
5.0,1.0,3274.0,0,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,302.0,Ville-Marie,1.0,0.96,48.0,45.51606607849519,-73.55825842165673,8.0,4.0,3.0,365.0,14.0,18.0,1.0,1.0,1.0
4.575,0.0,816.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,161.0,Le Plateau-Mont-Royal,0.84,0.99,43.0,45.518048987032216,-73.5681933960195,2.0,1.0,1.0,1125.0,21.0,322.0,45.0,2.35,1.0
4.801666666666667,15.666666666666666,573.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,320.0,Ville-Marie,1.0,1.0,27.0,45.50438308925261,-73.55531559139443,4.0,2.0,2.0,365.0,16.0,44.0,47.0,4.15,1.0
4.591666666666667,7.0,402.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,147.0,Côte-des-Neiges-Notre-Dame-de-Grâce,1.0,1.0,21.0,45.464196114668376,-73.61484877071385,2.0,1.0,1.0,365.0,29.0,127.0,7.0,1.75,1.0
4.819999999999999,0.0,1779.0,0,0,0,0,0,0,1,0,1,1,,Entire home/apt,True,False,True,True,False,70.0,Ville-Marie,1.0,0.99,2.0,45.513030945296336,-73.55997965595495,2.0,1.0,31.0,365.0,27.0,362.0,0.0,1.13,1.0
4.786666666666667,9.8,333.0,0,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,True,171.0,Ville-Marie,1.0,1.0,2.0,45.49539601096675,-73.58283286152817,4.0,2.0,1.0,1125.0,8.0,43.0,49.0,10.65,1.0
4.568333333333334,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,65.0,Ville-Marie,1.0,1.0,72.0,45.49681,-73.58255,2.0,1.0,32.0,1100.0,1.0,336.0,17.0,0.21,1.0
4.819999999999999,0.0,1990.0,1,1,1,1,1,1,1,1,1,1,a few days or more,Entire home/apt,True,False,True,True,False,379.0,Le Plateau-Mont-Royal,0.3,0.0,1.0,45.52228588682024,-73.5936581226994,16.0,5.0,1.0,365.0,20.0,167.0,0.0,1.13,1.0
4.819999999999999,0.0,4185.0,1,1,1,1,1,1,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,False,180.0,Rosemont-La Petite-Patrie,1.0,1.0,4.0,45.54322236761852,-73.5942857611998,3.0,1.0,4.0,55.0,16.0,99.0,0.0,1.13,1.0
4.785,16.5,471.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,True,378.0,Ville-Marie,1.0,1.0,6.0,45.503567740076285,-73.5625571976351,4.0,2.0,1.0,365.0,11.0,11.0,33.0,5.27,1.0
4.748333333333333,0.0,2239.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,False,True,True,False,120.0,Ville-Marie,0.7,0.93,20.0,45.49852,-73.57879,2.0,1.0,31.0,120.0,16.0,43.0,39.0,0.82,1.0
4.875,0.0,2833.0,0,0,0,0,0,0,1,0,1,1,within a few hours,Entire home/apt,True,True,True,True,False,110.0,Le Plateau-Mont-Royal,1.0,1.0,2.0,45.51877,-73.57987,2.0,2.0,31.0,35.0,8.0,68.0,12.0,0.81,1.0
5.0,0.0,3470.0,1,1,1,0,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,True,256.0,Le Plateau-Mont-Royal,1.0,0.99,25.0,45.51797362576399,-73.58163090664551,8.0,4.0,3.0,365.0,2.0,16.0,1.0,0.6,1.0
4.819999999999999,0.0,816.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,303.0,Le Plateau-Mont-Royal,0.84,0.99,43.0,45.52000757251024,-73.56760127021394,6.0,3.0,1.0,365.0,14.0,332.0,0.0,1.13,1.0
4.718333333333334,0.0,3399.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,130.0,Le Plateau-Mont-Royal,1.0,0.33,4.0,45.51663,-73.57319,2.0,1.0,32.0,1125.0,0.0,206.0,39.0,0.77,1.0
4.666666666666667,3.0,3470.0,1,1,1,0,1,0,1,1,1,1,,Entire home/apt,True,False,True,True,True,349.0,Le Plateau-Mont-Royal,1.0,0.99,25.0,45.51752233880668,-73.58554329068205,8.0,4.0,3.0,365.0,5.0,112.0,6.0,3.16,1.0
4.583333333333333,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,68.0,Ville-Marie,1.0,1.0,72.0,45.49633,-73.58195,4.0,1.0,32.0,1100.0,0.0,253.0,6.0,0.44,1.0
5.0,1.0,337.0,1,0,1,1,1,1,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,215.0,Ville-Marie,0.98,0.99,34.0,45.49699374858764,-73.57254160703077,4.0,2.0,1.0,365.0,6.0,58.0,1.0,1.0,1.0
4.819999999999999,0.0,3274.0,0,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,167.0,Ville-Marie,1.0,0.96,48.0,45.49221042327402,-73.58250614269932,2.0,1.0,3.0,365.0,8.0,12.0,0.0,1.13,1.0
4.558333333333334,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,78.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,4.0,2.0,32.0,1100.0,9.0,344.0,14.0,0.18,1.0
4.638333333333333,0.0,3849.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,113.0,Saint-Laurent,1.0,0.89,1.0,45.50620651245117,-73.6778335571289,2.0,2.0,31.0,1125.0,13.0,157.0,63.0,0.52,1.0
4.183333333333334,5.0,287.0,1,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,163.0,Ville-Marie,0.97,1.0,15.0,45.49882524484615,-73.57321833215073,2.0,1.0,2.0,365.0,25.0,352.0,10.0,3.3,1.0
4.4816666666666665,0.0,1455.0,1,1,1,1,1,1,1,1,1,1,a few days or more,Entire home/apt,True,True,True,True,False,54.0,Ville-Marie,0.1,0.62,30.0,45.51693,-73.56473,2.0,1.0,60.0,1125.0,6.0,230.0,8.0,0.2,1.0
4.444999999999999,3.3333333333333335,3134.0,0,1,1,0,0,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,119.0,Le Plateau-Mont-Royal,0.99,0.96,22.0,45.52195,-73.57855,2.0,1.0,2.0,365.0,14.0,89.0,18.0,1.24,1.0
4.819999999999999,0.0,397.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,213.0,Ville-Marie,0.91,1.0,13.0,45.49817555567456,-73.57649724452271,5.0,3.0,2.0,365.0,10.0,86.0,0.0,1.13,1.0
4.819999999999999,0.0,397.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,180.0,Ville-Marie,0.91,1.0,13.0,45.49974816333655,-73.57313557415928,6.0,3.0,2.0,365.0,9.0,114.0,0.0,1.13,1.0
4.819999999999999,0.0,3470.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,True,206.0,Le Plateau-Mont-Royal,1.0,0.99,25.0,45.51561,-73.57012,8.0,4.0,3.0,365.0,5.0,11.0,0.0,1.13,1.0
4.819999999999999,0.0,3274.0,0,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,1068.0,Le Plateau-Mont-Royal,1.0,0.96,48.0,45.51671630599295,-73.56876595820218,16.0,9.0,3.0,365.0,20.0,31.0,0.0,1.13,2.0
4.958333333333333,0.0,2356.0,1,0,1,0,0,0,0,0,1,1,within an hour,Entire home/apt,True,False,True,True,False,183.0,Ville-Marie,1.0,0.88,6.0,45.50901984637129,-73.57007044912791,3.0,1.0,4.0,365.0,5.0,273.0,4.0,1.88,1.0
4.819999999999999,0.0,1176.0,1,1,1,1,1,0,1,1,1,1,within a day,Private room,True,True,True,True,False,57.0,Westmount,0.7,0.44,4.0,45.48407,-73.60077,2.0,1.0,31.0,365.0,7.0,311.0,0.0,1.13,0.5
4.819999999999999,0.0,432.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,219.0,Ville-Marie,0.99,1.0,14.0,45.49546,-73.58017,6.0,1.0,2.0,365.0,23.0,169.0,0.0,1.13,1.0
4.819999999999999,0.0,3568.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,False,110.0,Le Plateau-Mont-Royal,1.0,0.75,1.0,45.51765,-73.57192,3.0,1.0,32.0,182.0,1.0,39.0,0.0,1.13,1.0
4.916666666666667,2.0,2385.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,207.0,Le Plateau-Mont-Royal,1.0,0.5,1.0,45.51822,-73.57177,2.0,1.0,31.0,120.0,10.0,345.0,2.0,0.32,1.0
4.766666666666667,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,75.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,2.0,1.0,32.0,1100.0,8.0,211.0,10.0,0.14,1.0
4.7283333333333335,7.0,2356.0,1,1,1,1,0,0,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,173.0,Le Plateau-Mont-Royal,1.0,0.88,6.0,45.51048,-73.57315,4.0,2.0,5.0,365.0,15.0,348.0,21.0,2.99,1.0
4.628333333333334,3.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,70.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,2.0,1.0,32.0,1100.0,1.0,208.0,13.0,0.18,1.0
3.5266666666666673,6.0,326.0,1,1,1,1,0,0,1,1,0,1,within a few hours,Entire home/apt,True,False,True,True,False,57.0,Ville-Marie,0.9,0.71,1.0,45.49287,-73.57531,2.0,1.0,7.0,365.0,1.0,100.0,6.0,1.59,1.0
4.528333333333333,18.0,402.0,1,0,0,1,0,0,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,141.0,Rosemont-La Petite-Patrie,1.0,1.0,6.0,45.55003950713977,-73.58024551234662,6.0,3.0,1.0,365.0,14.0,69.0,18.0,2.7,1.0
4.501666666666666,3.0,830.0,1,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,232.0,Ville-Marie,1.0,1.0,2.0,45.49712957572568,-73.57744785259528,4.0,2.0,2.0,1125.0,14.0,19.0,12.0,0.93,1.0
4.819999999999999,0.0,1821.0,0,0,0,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,False,242.0,Mercier-Hochelaga-Maisonneuve,1.0,0.0,1.0,45.55085288904914,-73.54219883680344,10.0,1.0,1.0,365.0,27.0,361.0,0.0,1.13,1.0
4.819999999999999,0.0,432.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,211.0,Ville-Marie,0.99,1.0,14.0,45.49563,-73.58205,4.0,3.0,2.0,365.0,14.0,62.0,0.0,1.13,1.0
2.3333333333333335,0.0,1155.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,117.0,Le Plateau-Mont-Royal,0.96,1.0,184.0,45.50870836962214,-73.57372717783292,3.0,2.0,1.0,365.0,21.0,160.0,1.0,0.6,1.0
4.819999999999999,0.0,3274.0,0,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,232.0,Le Plateau-Mont-Royal,1.0,0.96,48.0,45.52215,-73.58618,6.0,3.0,3.0,365.0,13.0,25.0,0.0,1.13,1.0
4.666666666666667,1.5,219.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,317.0,Le Plateau-Mont-Royal,1.0,1.0,4.0,45.52051400053479,-73.57771612290406,6.0,3.0,1.0,365.0,30.0,175.0,3.0,2.81,1.0
4.385000000000001,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,65.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,2.0,1.0,32.0,1100.0,3.0,205.0,13.0,0.21,1.0
4.345,7.5,3144.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,139.0,Le Plateau-Mont-Royal,0.9,1.0,3.0,45.51152929656951,-73.57136889209853,2.0,1.0,2.0,365.0,14.0,24.0,15.0,2.78,1.0
4.513333333333334,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,68.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,2.0,1.0,32.0,1100.0,7.0,342.0,25.0,0.3,1.0
4.819999999999999,0.0,3710.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,130.0,Ville-Marie,0.92,0.88,33.0,45.49735593226877,-73.57314680260771,4.0,2.0,31.0,365.0,13.0,141.0,0.0,1.13,2.0
4.398333333333334,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,78.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,4.0,1.0,32.0,1100.0,0.0,313.0,16.0,0.2,1.0
4.666666666666667,1.0,626.0,0,0,1,0,0,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,283.0,Le Plateau-Mont-Royal,0.99,0.99,10.0,45.52454,-73.5833,16.0,7.0,1.0,365.0,18.0,78.0,2.0,2.0,1.0
4.673333333333333,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,70.0,Ville-Marie,1.0,1.0,72.0,45.49681,-73.58255,2.0,2.0,32.0,5000.0,6.0,212.0,22.0,0.28,1.0
4.3933333333333335,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,67.0,Ville-Marie,1.0,1.0,72.0,45.49682,-73.58248,2.0,1.0,32.0,1100.0,0.0,283.0,19.0,0.23,1.0
4.623333333333332,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,68.0,Ville-Marie,1.0,1.0,72.0,45.49681,-73.58255,2.0,1.0,32.0,1100.0,4.0,284.0,16.0,0.2,1.0
4.303333333333334,0.0,2784.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,68.0,Ville-Marie,1.0,1.0,72.0,45.49728,-73.58389,4.0,1.0,32.0,1100.0,3.0,253.0,6.0,0.29,1.0
4.819999999999999,0.0,207.0,0,0,0,0,0,0,1,0,1,1,,Entire home/apt,False,False,False,True,True,242.0,Ville-Marie,1.0,0.99,1.0,45.51117,-73.56765,4.0,1.0,3.0,365.0,18.0,104.0,0.0,1.13,1.0
4.881666666666667,6.0,1194.0,0,1,1,0,1,1,1,1,1,1,within an hour,Private room,True,True,True,True,False,103.0,Saint-Laurent,1.0,0.98,4.0,45.51111,-73.67839,3.0,2.0,1.0,1125.0,0.0,0.0,7.0,0.34,2.0
4.145,0.0,1455.0,1,1,1,0,1,1,1,0,1,1,a few days or more,Entire home/apt,True,True,True,True,False,54.0,Ville-Marie,0.1,0.62,30.0,45.51456,-73.56698,2.0,1.0,60.0,1125.0,0.0,0.0,7.0,0.35,1.0
4.819999999999999,0.0,3800.0,1,1,1,1,1,0,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,100.0,Le Sud-Ouest,1.0,0.99,18.0,45.46234,-73.5954,6.0,1.0,31.0,155.0,0.0,0.0,0.0,1.13,1.0
4.819999999999999,0.0,593.0,0,1,1,0,0,0,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,True,185.0,Ville-Marie,0.95,0.88,11.0,45.49282,-73.57977,6.0,3.0,1.0,45.0,17.0,70.0,0.0,1.13,1.0
4.923333333333333,3.0,2936.0,1,1,1,1,1,1,1,1,1,0,,Entire home/apt,True,False,True,True,False,94.0,Anjou,1.0,1.0,1.0,45.61571,-73.55092,2.0,2.0,31.0,90.0,1.0,185.0,44.0,0.95,1.0
4.819999999999999,0.0,3361.0,1,1,1,1,0,1,1,1,1,1,within an hour,Private room,True,True,True,True,False,65.0,Le Sud-Ouest,1.0,1.0,17.0,45.4507,-73.59168,2.0,1.0,32.0,93.0,11.0,71.0,0.0,1.13,0.5
4.055000000000001,13.0,810.0,1,1,1,1,0,1,1,1,1,1,within a day,Entire home/apt,True,False,True,True,False,83.0,Ville-Marie,0.69,0.86,13.0,45.49342,-73.57469,2.0,1.0,5.0,365.0,0.0,78.0,42.0,2.08,1.0
